NUTS2_load,NUTS2_unload,Type,Flow_Tons,Flow_TonKMs
ITF2,DE22,Road,880,688579.127
ITF2,DE23,Rail,2483,900846
ITF2,DE23,Road,831,688371.718
ITF2,DE24,Rail,2136,775104
ITF2,DE24,Road,458,411352.9179
ITF2,DE25,Rail,4135,1500610
ITF2,DE25,Road,659,555438.8619
ITF2,DE26,Rail,2860,1037739
ITF2,DE26,Road,483,435844.2694
ITF2,DE27,Rail,3996,1449854
ITF2,DE27,Road,821,593960.0679
ITF2,DE30,Rail,7354,2668487
ITF2,DE30,Road,583,661634.591
ITF2,DE40,Rail,3867,1403301
ITF2,DE40,Road,1810,2040857.663
ITF2,DE50,Rail,1871,678931
ITF2,DE50,Road,455,560468.2679
ITF2,DE60,Rail,6472,2348448
ITF2,DE60,Road,906,1119561.689
ITF2,DE71,Rail,11238,4078006
ITF2,DE71,Road,945,893805.4506
ITF2,DE72,Rail,1917,695528
ITF2,DE72,Road,305,304085.3201
ITF2,DE73,Rail,2448,888431
ITF2,DE73,Road,515,520721.1739
ITF2,DE80,Rail,2361,856866
ITF2,DE80,Road,610,785125.2205
ITF2,DE91,Rail,3671,1332024
ITF2,DE91,Road,660,720204.6306
ITF2,DE92,Rail,4397,1595474
ITF2,DE92,Road,811,931021.922
ITF2,DE93,Rail,2527,917121
ITF2,DE93,Road,554,660026.7044
ITF2,DE94,Rail,4717,1711738
ITF2,DE94,Road,1733,2131007.143
ITF2,DEA1,Rail,12080,4383656
ITF2,DEA1,Road,3111,3476192.827
ITF2,DEA2,Rail,10209,3704596
ITF2,DEA2,Road,2577,2740406.793
ITF2,DEA3,Rail,4799,1741373
ITF2,DEA3,Road,1263,1448107.93
ITF2,DEA4,Rail,4253,1543131
ITF2,DEA4,Road,762,844505.633
ITF2,DEA5,Rail,6896,2502367
ITF2,DEA5,Road,1657,1827761.283
ITF2,DEB1,Rail,2755,999806
ITF2,DEB1,Road,733,729535.0675
ITF2,DEB2,Rail,889,322526
ITF2,DEB2,Road,484,490585.7117
ITF2,DEB3,Rail,4171,1513583
ITF2,DEB3,Road,982,920280.3557
ITF2,DED2,Rail,2638,957199
ITF2,DED2,Road,700,731817.3584
ITF2,DED4,Rail,2239,812629
ITF2,DED4,Road,536,516937.5291
ITF2,DED5,Rail,1795,651441
ITF2,DED5,Road,433,445069.7057
ITF2,DEE0,Rail,3330,1208233
ITF2,DEE0,Road,1158,1242972.862
ITF2,DEF0,Rail,5071,1839947
ITF2,DEF0,Road,1043,1361951.479
ITF2,DEG0,Rail,3365,1220992
ITF2,DEG0,Road,687,675437.0616
ITF2,DK01,Rail,2225,988483
ITF2,DK01,Road,56,95869.66696
ITF2,DK02,Rail,551,244786
ITF2,DK02,Road,40,66646.90253
ITF2,DK03,Rail,1065,473413
ITF2,DK03,Road,181,310061.2789
ITF2,DK04,Rail,1121,498044
ITF2,DK04,Road,93,166812.3697
ITF2,DK05,Rail,470,208850
ITF2,DK05,Road,40,74882.86087
ITF2,EE00,Road,320,923619.9397
ITF2,EL30,Rail,41,8011
ITF2,EL30,Road,1087,584374.0168
ITF2,EL41,Rail,1,233
ITF2,EL41,Road,13,8671.190429
ITF2,EL42,Rail,3,577
ITF2,EL42,Road,8,5811.068487
ITF2,EL43,Rail,4,835
ITF2,EL43,Road,81,57145.34313
ITF2,EL51,Rail,3,655
ITF2,EL51,Road,150,95859.75223
ITF2,EL52,Rail,12,2244
ITF2,EL52,Road,1425,741799.8151
ITF2,EL53,Rail,2,393
ITF2,EL53,Road,4,1733.012526
ITF2,EL54,Rail,2,369
ITF2,EL54,Road,167,56337.7012
ITF2,EL61,Rail,4,845
ITF2,EL61,Road,147,68425.36889
ITF2,EL62,Rail,2,297
ITF2,EL62,Road,41,23185.93501
ITF2,EL63,Rail,4,760
ITF2,EL63,Road,137,57614.66081
ITF2,EL64,Rail,4,731
ITF2,EL64,Road,253,130274.0637
ITF2,EL65,Rail,4,734
ITF2,EL65,Road,80,40317.38534
ITF2,ES11,Rail,86,35527
ITF2,ES11,Road,655,1207708.916
ITF2,ES12,Rail,33,13543
ITF2,ES12,Road,144,235662.3029
ITF2,ES13,Rail,19,7781
ITF2,ES13,Road,116,175290.3209
ITF2,ES21,Rail,103,42357
ITF2,ES21,Road,1040,1464745.453
ITF2,ES22,Rail,29,11765
ITF2,ES22,Road,406,555370.1621
ITF2,ES23,Rail,12,5022
ITF2,ES23,Road,61,87975.5984
ITF2,ES24,Rail,52,21441
ITF2,ES24,Road,599,795882.4853
ITF2,ES30,Rail,313,129175
ITF2,ES30,Road,982,1546886.54
ITF2,ES41,Rail,83,34090
ITF2,ES41,Road,680,1073986.227
ITF2,ES42,Rail,57,23522
ITF2,ES42,Road,406,640478.6445
ITF2,ES43,Rail,27,10993
ITF2,ES43,Road,279,513308.1545
ITF2,ES51,Rail,315,129954
ITF2,ES51,Road,3279,3814928.278
ITF2,ES52,Rail,156,64515
ITF2,ES52,Road,898,1238206.102
ITF2,ES53,Rail,42,17330
ITF2,ES53,Road,20,24479.25602
ITF2,ES61,Rail,222,91549
ITF2,ES61,Road,822,1464405.781
ITF2,ES62,Rail,42,17520
ITF2,ES62,Road,305,470332.9757
ITF2,ES63,Rail,2,1013
ITF2,ES63,Road,5,9659.356463
ITF2,ES64,Rail,2,919
ITF2,ES64,Road,1,0
ITF2,ES70,Rail,63,26018
ITF2,ES70,Road,14,0
ITF2,FI19,Road,20,65975.40773
ITF2,FI1B,Road,38,110707.4369
ITF2,FI1C,Road,40,121135.8922
ITF2,FI1D,Road,22,78677.83709
ITF2,FI20,Road,0,0
ITF2,FR10,Rail,12508,3219820
ITF2,FR10,Road,3377,3454080.866
ITF2,FR21,Rail,700,180107
ITF2,FR21,Road,1776,1686577.961
ITF2,FR22,Rail,898,231133
ITF2,FR22,Road,2038,2213583.395
ITF2,FR23,Rail,997,256762
ITF2,FR23,Road,942,1050516.171
ITF2,FR24,Rail,1322,340352
ITF2,FR24,Road,1096,1149133.213
ITF2,FR25,Rail,731,188218
ITF2,FR25,Road,468,561073.307
ITF2,FR26,Rail,857,220645
ITF2,FR26,Road,911,795596.7286
ITF2,FR30,Rail,2069,532484
ITF2,FR30,Road,5290,5918909.016
ITF2,FR41,Rail,1105,284574
ITF2,FR41,Road,3011,2624135.871
ITF2,FR42,Rail,1084,278971
ITF2,FR42,Road,2339,1840375.191
ITF2,FR43,Rail,565,145420
ITF2,FR43,Road,747,599220.3334
ITF2,FR51,Rail,2072,533343
ITF2,FR51,Road,1116,1297991.474
ITF2,FR52,Rail,1737,447186
ITF2,FR52,Road,654,856405.5103
ITF2,FR53,Rail,923,237535
ITF2,FR53,Road,459,504677.4665
ITF2,FR61,Rail,1828,470498
ITF2,FR61,Road,1888,2013942.511
ITF2,FR62,Rail,1674,430872
ITF2,FR62,Road,1125,1082915.762
ITF2,FR63,Rail,345,88763
ITF2,FR63,Road,235,232167.2878
ITF2,FR71,Rail,4049,1042388
ITF2,FR71,Road,2741,2059027.989
ITF2,FR72,Rail,692,178043
ITF2,FR72,Road,371,337677.5675
ITF2,FR81,Rail,1292,332574
ITF2,FR81,Road,1866,1584859.167
ITF2,FR82,Rail,2896,745526
ITF2,FR82,Road,1582,1078419.785
ITF2,FR83,Rail,164,42105
ITF2,FR83,Road,51,24545.37935
ITF2,FRA1,Rail,174,44677
ITF2,FRA1,Road,3,0
ITF2,FRA2,Rail,172,44276
ITF2,FRA2,Road,2,0
ITF2,FRA3,Rail,81,20789
ITF2,FRA3,Road,3,0
ITF2,FRA4,Rail,352,90607
ITF2,FRA4,Road,6,0
ITF2,FRA5,Rail,43,10980
ITF2,HR03,Rail,750,171550
ITF2,HR03,Road,1106,416599.9532
ITF2,HR04,Rail,1609,367890
ITF2,HR04,Road,3364,1967933.467
ITF2,HU10,Rail,7276,1153630
ITF2,HU10,Road,1131,1093612.854
ITF2,HU21,Rail,1558,246940
ITF2,HU21,Road,532,480040.14
ITF2,HU22,Rail,1693,268415
ITF2,HU22,Road,737,633321.0939
ITF2,HU23,Rail,935,148236
ITF2,HU23,Road,71,56910.56046
ITF2,HU31,Rail,1199,190130
ITF2,HU31,Road,253,277620.6432
ITF2,HU32,Rail,1473,233552
ITF2,HU32,Road,125,138775.785
ITF2,HU33,Rail,1405,222725
ITF2,HU33,Road,262,247795.7292
ITF2,IE01,Road,80,161319.2909
ITF2,IE02,Road,144,277588.7526
ITF2,ITC1,Rail,12432,4062708
ITF2,ITC1,Road,329000,52162292
ITF2,ITC2,Rail,427,139523
ITF2,ITC2,Road,8000,1410400
ITF2,ITC3,Rail,4652,1520362
ITF2,ITC3,Road,124000,17559888
ITF2,ITC4,Rail,34866,11394021
ITF2,ITC4,Road,952000,135783760
ITF2,ITF1,Rail,3181,1039625
ITF2,ITF1,Road,56000,1548176
ITF2,ITF2,Rail,590,192729
ITF2,ITF2,Road,21000,42000
ITF2,ITF3,Rail,9814,3207168
ITF2,ITF3,Road,167000,3646278
ITF2,ITF4,Rail,7041,2300973
ITF2,ITF4,Road,127000,6495542
ITF2,ITF5,Rail,1118,365202
ITF2,ITF5,Road,31000,1456070
ITF2,ITF6,Rail,3201,1046100
ITF2,ITF6,Road,125000,9942750
ITF2,ITG1,Rail,8529,2787356
ITF2,ITG1,Road,151000,16221024
ITF2,ITG2,Rail,3170,1036084
ITF2,ITG2,Road,84000,11048856
ITF2,ITH1,Rail,2097,685428
ITF2,ITH1,Road,81000,12312972
ITF2,ITH2,Rail,1816,593561
ITF2,ITH2,Road,48000,6649632
ITF2,ITH3,Rail,14801,4836845
ITF2,ITH3,Road,533000,65503568
ITF2,ITH4,Rail,3482,1137775
ITF2,ITH4,Road,91000,12554178
ITF2,ITH5,Rail,14595,4769572
ITF2,ITH5,Road,512000,55759872
ITF2,ITI1,Rail,10770,3519387
ITF2,ITI1,Road,350000,32386900
ITF2,ITI2,Rail,2093,683833
ITF2,ITI2,Road,99000,6985836
ITF2,ITI3,Rail,3962,1294842
ITF2,ITI3,Road,93000,6593328
ITF2,ITI4,Rail,17828,5825943
ITF2,ITI4,Road,213000,9295320
ITF2,LT00,Rail,7,0
ITF2,LT00,Road,1571,3572552.94
ITF2,LU00,Road,601,557163.5972
ITF2,LV00,Road,301,746820.5034
ITF2,NL11,Rail,1907,403194
ITF2,NL11,Road,138,226924.2834
ITF2,NL12,Rail,1325,280128
ITF2,NL12,Road,121,199849.9663
ITF2,NL13,Rail,1006,212785
ITF2,NL13,Road,131,210455.5854
ITF2,NL21,Rail,2712,573462
ITF2,NL21,Road,342,533356.3736
ITF2,NL22,Rail,4947,1046080
ITF2,NL22,Road,595,901698.9975
ITF2,NL23,Rail,898,189978
ITF2,NL23,Road,73,115681.7886
ITF2,NL31,Rail,4322,913921
ITF2,NL31,Road,153,238384.7913
ITF2,NL32,Rail,10333,2184929
ITF2,NL32,Road,323,524077.0976
ITF2,NL33,Rail,10522,2224842
ITF2,NL33,Road,835,1314130.195
ITF2,NL34,Rail,862,182365
ITF2,NL34,Road,205,314683.2191
ITF2,NL41,Rail,7445,1574220
ITF2,NL41,Road,943,1423044.607
ITF2,NL42,Rail,2744,580243
ITF2,NL42,Road,746,1079095.496
ITF2,PL11,Rail,271,37505
ITF2,PL11,Road,780,1206307.215
ITF2,PL12,Rail,989,136675
ITF2,PL12,Road,1300,2145117.026
ITF2,PL21,Rail,353,48757
ITF2,PL21,Road,648,915203.8949
ITF2,PL22,Rail,554,76533
ITF2,PL22,Road,1415,1937852.794
ITF2,PL31,Rail,171,23589
ITF2,PL31,Road,267,440532.0365
ITF2,PL32,Rail,175,24134
ITF2,PL32,Road,289,426822.2464
ITF2,PL33,Rail,106,14651
ITF2,PL33,Road,155,235134.2395
ITF2,PL34,Rail,98,13577
ITF2,PL34,Road,238,430869.9818
ITF2,PL41,Rail,439,60662
ITF2,PL41,Road,1198,1941274.252
ITF2,PL42,Rail,169,23352
ITF2,PL42,Road,467,805990.0008
ITF2,PL43,Rail,99,13663
ITF2,PL43,Road,621,967079.0927
ITF2,PL51,Rail,376,51988
ITF2,PL51,Road,983,1380426.83
ITF2,PL52,Rail,94,12958
ITF2,PL52,Road,273,378988.3544
ITF2,PL61,Rail,198,27334
ITF2,PL61,Road,480,821631.2206
ITF2,PL62,Rail,119,16434
ITF2,PL62,Road,178,326763.9324
ITF2,PL63,Rail,257,35486
ITF2,PL63,Road,401,740839.9063
ITF2,PT11,Road,446,944166.2472
ITF2,PT15,Road,41,96175.82736
ITF2,PT16,Road,320,711021.0645
ITF2,PT17,Road,260,606487.294
ITF2,PT18,Road,167,380793.4998
ITF2,PT20,Road,1,0
ITF2,RO11,Rail,131,21605
ITF2,RO11,Road,440,594048.5472
ITF2,RO12,Rail,125,20542
ITF2,RO12,Road,272,371731.6321
ITF2,RO21,Rail,114,18763
ITF2,RO21,Road,65,106366.8659
ITF2,RO22,Rail,128,21020
ITF2,RO22,Road,102,159918.6229
ITF2,RO31,Rail,147,24133
ITF2,RO31,Road,294,400671.5848
ITF2,RO32,Rail,318,52223
ITF2,RO32,Road,317,442388.8959
ITF2,RO41,Rail,82,13462
ITF2,RO41,Road,68,84799.39242
ITF2,RO42,Rail,105,17333
ITF2,RO42,Road,459,508799.4981
ITF2,SE11,Rail,2379,995364
ITF2,SE11,Road,89,150934.533
ITF2,SE12,Rail,1064,445305
ITF2,SE12,Road,79,129143.0943
ITF2,SE21,Rail,532,222509
ITF2,SE21,Road,80,120127.6272
ITF2,SE22,Rail,934,391022
ITF2,SE22,Road,198,268441.6447
ITF2,SE23,Rail,1459,610363
ITF2,SE23,Road,156,231087.9174
ITF2,SE31,Rail,508,212558
ITF2,SE31,Road,34,59740.4193
ITF2,SE32,Rail,242,101292
ITF2,SE32,Road,9,17569.28406
ITF2,SE33,Rail,351,147001
ITF2,SE33,Road,27,59797.69764
ITF2,SI03,Rail,747,80555
ITF2,SI03,Road,3786,1519198.306
ITF2,SI04,Rail,954,102966
ITF2,SI04,Road,3353,1217252.115
ITF2,SK01,Rail,620,53438
ITF2,SK01,Road,465,506461.6853
ITF2,SK02,Rail,684,58970
ITF2,SK02,Road,942,1086431.157
ITF2,SK03,Rail,434,37391
ITF2,SK03,Road,525,648766.2147
ITF2,SK04,Rail,456,39282
ITF2,SK04,Road,396,536823.921
ITF2,UKC1,Rail,19,10730
ITF2,UKC1,Road,75,149841.1403
ITF2,UKC2,Rail,26,15046
ITF2,UKC2,Road,91,187303.0806
ITF2,UKD1,Rail,10,5811
ITF2,UKD1,Road,23,47197.24063
ITF2,UKD3,Rail,54,30927
ITF2,UKD3,Road,140,275390.1935
ITF2,UKD4,Rail,27,15053
ITF2,UKD4,Road,50,100130.8073
ITF2,UKD6,Rail,25,14321
ITF2,UKD6,Road,100,194153.3124
ITF2,UKD7,Rail,27,15281
ITF2,UKD7,Road,110,217285.8652
ITF2,UKE1,Rail,16,9237
ITF2,UKE1,Road,96,179146.6789
ITF2,UKE2,Rail,17,9666
ITF2,UKE2,Road,90,175093.868
ITF2,UKE3,Rail,22,12616
ITF2,UKE3,Road,119,228518.0306
ITF2,UKE4,Rail,45,25402
ITF2,UKE4,Road,140,271793.052
ITF2,UKF1,Rail,40,22876
ITF2,UKF1,Road,159,301163.2923
ITF2,UKF2,Rail,36,20717
ITF2,UKF2,Road,336,610265.1462
ITF2,UKF3,Rail,13,7196
ITF2,UKF3,Road,105,196154.9944
ITF2,UKG1,Rail,28,15980
ITF2,UKG1,Road,132,244854.1609
ITF2,UKG2,Rail,27,15374
ITF2,UKG2,Road,171,323782.4847
ITF2,UKG3,Rail,54,30789
ITF2,UKG3,Road,295,546179.2075
ITF2,UKH1,Rail,55,30955
ITF2,UKH1,Road,209,359207.4082
ITF2,UKH2,Rail,44,24872
ITF2,UKH2,Road,134,233450.4551
ITF2,UKH3,Rail,35,19744
ITF2,UKH3,Road,124,211948.6694
ITF2,UKI3,Rail,144,81608
ITF2,UKI3,Road,134,226474.5655
ITF2,UKI4,Rail,88,50155
ITF2,UKI4,Road,35,58949.06067
ITF2,UKI5,Rail,31,17883
ITF2,UKI5,Road,80,134776.9881
ITF2,UKI6,Rail,26,14830
ITF2,UKI6,Road,11,18530.23963
ITF2,UKI7,Rail,56,31870
ITF2,UKI7,Road,57,96938.97228
ITF2,UKJ1,Rail,77,43505
ITF2,UKJ1,Road,291,512724.2681
ITF2,UKJ2,Rail,71,40113
ITF2,UKJ2,Road,65,108889.0786
ITF2,UKJ3,Rail,46,26063
ITF2,UKJ3,Road,117,199458.5656
ITF2,UKJ4,Rail,35,19604
ITF2,UKJ4,Road,260,423874.4473
ITF2,UKK1,Rail,59,33758
ITF2,UKK1,Road,154,282651.8991
ITF2,UKK2,Rail,26,14482
ITF2,UKK2,Road,82,148030.1625
ITF2,UKK3,Rail,9,5142
ITF2,UKK3,Road,11,21797.42396
ITF2,UKK4,Rail,21,11997
ITF2,UKK4,Road,55,103762.957
ITF2,UKL1,Rail,29,16254
ITF2,UKL1,Road,97,194811.5217
ITF2,UKL2,Rail,22,12692
ITF2,UKL2,Road,84,161882.0323
ITF2,UKM2,Rail,44,24870
ITF2,UKM2,Road,51,112665.0886
ITF2,UKM3,Rail,47,26484
ITF2,UKM3,Road,53,115641.759
ITF2,UKM5,Rail,17,9381
ITF2,UKM5,Road,23,54091.20554
ITF2,UKM6,Rail,9,5293
ITF2,UKM6,Road,38,93842.20368
ITF2,UKN0,Rail,31,17854
ITF2,UKN0,Road,738,1706566.613
ITF3,AT11,Road,3324,2118532.366
ITF3,AT12,Road,24854,17790288.45
ITF3,AT13,Road,11297,7837611.161
ITF3,AT21,Road,9170,5278547.732
ITF3,AT22,Road,20154,12508846.62
ITF3,AT31,Road,36658,25417889.5
ITF3,AT32,Road,13454,8175677.083
ITF3,AT33,Road,18516,10743487.71
ITF3,AT34,Road,10966,7016367.008
ITF3,BE10,Rail,57230,26161543
ITF3,BE10,Road,997,1325317.579
ITF3,BE21,Rail,60122,27483315
ITF3,BE21,Road,10552,14433510.17
ITF3,BE22,Rail,20164,9217333
ITF3,BE22,Road,4691,6168713.434
ITF3,BE23,Rail,38184,17455173
ITF3,BE23,Road,6880,9406945.928
ITF3,BE24,Rail,34032,15557209
ITF3,BE24,Road,2250,2985631.192
ITF3,BE25,Rail,32100,14673806
ITF3,BE25,Road,7347,10316224.79
ITF3,BE31,Rail,12089,5526262
ITF3,BE31,Road,508,666347.202
ITF3,BE32,Rail,24147,11038495
ITF3,BE32,Road,2950,3926788.076
ITF3,BE33,Rail,22164,10131947
ITF3,BE33,Road,3463,4409983.023
ITF3,BE34,Rail,4979,2276015
ITF3,BE34,Road,2048,2493134.618
ITF3,BE35,Rail,9389,4291813
ITF3,BE35,Road,812,1031502.912
ITF3,BG31,Rail,73,25128
ITF3,BG31,Road,432,469716.4205
ITF3,BG32,Rail,86,29583
ITF3,BG32,Road,472,575185.0216
ITF3,BG33,Rail,117,40349
ITF3,BG33,Road,448,577174.8241
ITF3,BG34,Rail,131,45245
ITF3,BG34,Road,332,410826.655
ITF3,BG41,Rail,513,177334
ITF3,BG41,Road,3797,3560924.31
ITF3,BG42,Rail,152,52536
ITF3,BG42,Road,2081,2278195.116
ITF3,CH01,Rail,25898,5063940
ITF3,CH01,Road,14336,4274743.118
ITF3,CH02,Rail,30113,5888234
ITF3,CH02,Road,18600,5677165.893
ITF3,CH03,Rail,18421,3601962
ITF3,CH03,Road,16953,5080453.797
ITF3,CH04,Rail,23849,4663363
ITF3,CH04,Road,10696,3171059.57
ITF3,CH05,Rail,18873,3690351
ITF3,CH05,Road,19364,5438715.143
ITF3,CH06,Rail,12901,2522545
ITF3,CH06,Road,8507,2386460.32
ITF3,CH07,Rail,5777,1129647
ITF3,CH07,Road,9110,2266825.412
ITF3,CZ01,Rail,17987,2441706
ITF3,CZ01,Road,3298,4411624.106
ITF3,CZ02,Rail,8533,1158327
ITF3,CZ02,Road,7442,9959006.339
ITF3,CZ03,Rail,7492,1017053
ITF3,CZ03,Road,6780,8461020.987
ITF3,CZ04,Rail,5856,795026
ITF3,CZ04,Road,4387,6009444.871
ITF3,CZ05,Rail,8665,1176226
ITF3,CZ05,Road,4848,6664788.998
ITF3,CZ06,Rail,10974,1489723
ITF3,CZ06,Road,5987,7501670.971
ITF3,CZ07,Rail,7091,962579
ITF3,CZ07,Road,4920,6402949.224
ITF3,CZ08,Rail,7028,954079
ITF3,CZ08,Road,6019,8146353.039
ITF3,DE11,Rail,192142,69722709
ITF3,DE11,Road,11410,10482438.03
ITF3,DE12,Rail,112269,40739081
ITF3,DE12,Road,11053,10318662.21
ITF3,DE13,Rail,78243,28392002
ITF3,DE13,Road,10469,8763072.065
ITF3,DE14,Rail,71402,25909883
ITF3,DE14,Road,5649,4745761.286
ITF3,DE21,Rail,238371,86498066
ITF3,DE21,Road,15968,12736206.15
ITF3,DE22,Rail,43161,15662043
ITF3,DE22,Road,7472,6404717.548
ITF3,DE23,Rail,41312,14990843
ITF3,DE23,Road,7052,6368320.003
ITF3,DE24,Rail,35545,12898384
ITF3,DE24,Road,3891,3785307.241
ITF3,DE25,Rail,68816,24971416
ITF3,DE25,Road,5593,5131785.629
ITF3,DE26,Rail,47589,17268854
ITF3,DE26,Road,4100,4005926.401
ITF3,DE27,Rail,66489,24126796
ITF3,DE27,Road,6970,5563073.514
ITF3,DE30,Rail,122374,44405880
ITF3,DE30,Road,4952,5989767.672
ITF3,DE40,Rail,64354,23352115
ITF3,DE40,Road,15365,18472291.64
ITF3,DE50,Rail,31135,11297995
ITF3,DE50,Road,3864,5048256.197
ITF3,DE60,Rail,107697,39080172
ITF3,DE60,Road,7690,10077017.8
ITF3,DE71,Rail,187012,67861477
ITF3,DE71,Road,8025,8189608.846
ITF3,DE72,Rail,31896,11574182
ITF3,DE72,Road,2592,2777813.175
ITF3,DE73,Rail,40742,14784237
ITF3,DE73,Road,4373,4748182.443
ITF3,DE80,Rail,39295,14258982
ITF3,DE80,Road,5178,7051279.533
ITF3,DE91,Rail,61085,22166008
ITF3,DE91,Road,5604,6533733.129
ITF3,DE92,Rail,73166,26550038
ITF3,DE92,Road,6889,8423033.135
ITF3,DE93,Rail,42058,15261678
ITF3,DE93,Road,4703,5954327.563
ITF3,DE94,Rail,78498,28484778
ITF3,DE94,Road,14709,19185681.26
ITF3,DEA1,Rail,201029,72947751
ITF3,DEA1,Road,26413,31486243.52
ITF3,DEA2,Rail,169888,61647615
ITF3,DEA2,Road,21876,24896984.39
ITF3,DEA3,Rail,79857,28977919
ITF3,DEA3,Road,10719,13090559.78
ITF3,DEA4,Rail,70766,25679013
ITF3,DEA4,Road,6469,7652576.268
ITF3,DEA5,Rail,114755,41641507
ITF3,DEA5,Road,14070,16570810.49
ITF3,DEB1,Rail,45850,16637620
ITF3,DEB1,Road,6223,6658355.327
ITF3,DEB2,Rail,14791,5367101
ITF3,DEB2,Road,4110,4432298.318
ITF3,DEB3,Rail,69411,25187299
ITF3,DEB3,Road,8337,8435669.816
ITF3,DED2,Rail,43896,15928596
ITF3,DED2,Road,5942,6655868.916
ITF3,DED4,Rail,37266,13522839
ITF3,DED4,Road,4550,4728004.284
ITF3,DED5,Rail,29874,10840537
ITF3,DED5,Road,3672,4048603.042
ITF3,DEE0,Rail,55408,20106021
ITF3,DEE0,Road,9829,11284332.02
ITF3,DEF0,Rail,84378,30618273
ITF3,DEF0,Road,8856,12225602.84
ITF3,DEG0,Rail,55993,20318335
ITF3,DEG0,Road,5837,6174700.054
ITF3,DK01,Rail,37022,16449194
ITF3,DK01,Road,478,861783.0268
ITF3,DK02,Rail,9168,4073450
ITF3,DK02,Road,337,592145.2566
ITF3,DK03,Rail,17731,7877999
ITF3,DK03,Road,1536,2770914.451
ITF3,DK04,Rail,18653,8287881
ITF3,DK04,Road,790,1488846.97
ITF3,DK05,Rail,7822,3475442
ITF3,DK05,Road,339,665459.2187
ITF3,EE00,Road,2714,8142806.501
ITF3,EL30,Rail,685,133316
ITF3,EL30,Road,9228,4744215.922
ITF3,EL41,Rail,20,3878
ITF3,EL41,Road,112,72074.5777
ITF3,EL42,Rail,49,9595
ITF3,EL42,Road,70,49202.43494
ITF3,EL43,Rail,71,13888
ITF3,EL43,Road,686,467856.4111
ITF3,EL51,Rail,56,10895
ITF3,EL51,Road,1273,801345.3259
ITF3,EL52,Rail,192,37349
ITF3,EL52,Road,12097,6181506.995
ITF3,EL53,Rail,34,6543
ITF3,EL53,Road,35,14828.85934
ITF3,EL54,Rail,32,6142
ITF3,EL54,Road,1420,465447.6968
ITF3,EL61,Rail,72,14065
ITF3,EL61,Road,1245,567611.0199
ITF3,EL62,Rail,25,4936
ITF3,EL62,Road,350,189706.6419
ITF3,EL63,Rail,65,12654
ITF3,EL63,Road,1161,477140.2723
ITF3,EL64,Rail,63,12158
ITF3,EL64,Road,2148,1085482.803
ITF3,EL65,Rail,63,12212
ITF3,EL65,Road,679,326242.9892
ITF3,ES11,Rail,1433,591195
ITF3,ES11,Road,5565,10392466.42
ITF3,ES12,Rail,546,225364
ITF3,ES12,Road,1219,2023762.615
ITF3,ES13,Rail,314,129484
ITF3,ES13,Road,988,1516345.16
ITF3,ES21,Rail,1709,704856
ITF3,ES21,Road,8826,12639255.12
ITF3,ES22,Rail,475,195773
ITF3,ES22,Road,3448,4798022.157
ITF3,ES23,Rail,203,83562
ITF3,ES23,Road,515,754918.8146
ITF3,ES24,Rail,865,356797
ITF3,ES24,Road,5082,6872471.079
ITF3,ES30,Rail,5211,2149582
ITF3,ES30,Road,8333,13323464.77
ITF3,ES41,Rail,1375,567280
ITF3,ES41,Road,5774,9255897.308
ITF3,ES42,Rail,949,391418
ITF3,ES42,Road,3446,5517640.292
ITF3,ES43,Rail,443,182937
ITF3,ES43,Road,2365,4407047.707
ITF3,ES51,Rail,5242,2162545
ITF3,ES51,Road,27841,33049314.52
ITF3,ES52,Rail,2603,1073589
ITF3,ES52,Road,7625,10693967.32
ITF3,ES53,Rail,699,288380
ITF3,ES53,Road,166,207101.8743
ITF3,ES61,Rail,3693,1523458
ITF3,ES61,Road,6976,12592757.09
ITF3,ES62,Rail,707,291546
ITF3,ES62,Road,2592,4058331.159
ITF3,ES63,Rail,41,16861
ITF3,ES63,Road,45,87997.60071
ITF3,ES64,Rail,37,15293
ITF3,ES64,Road,10,0
ITF3,ES70,Rail,1050,432956
ITF3,ES70,Road,118,0
ITF3,FI19,Road,174,593182.493
ITF3,FI1B,Road,321,970600.6393
ITF3,FI1C,Road,336,1054610.494
ITF3,FI1D,Road,189,696765.4577
ITF3,FI20,Road,1,3013.081027
ITF3,FR10,Rail,208141,53580535
ITF3,FR10,Road,28670,30667250.37
ITF3,FR21,Rail,11643,2997134
ITF3,FR21,Road,15081,15170212.13
ITF3,FR22,Rail,14941,3846242
ITF3,FR22,Road,17300,19802478.24
ITF3,FR23,Rail,16598,4272745
ITF3,FR23,Road,8000,9296286.468
ITF3,FR24,Rail,22002,5663752
ITF3,FR24,Road,9302,10188642.3
ITF3,FR25,Rail,12167,3132101
ITF3,FR25,Road,3977,4954199.657
ITF3,FR26,Rail,14263,3671726
ITF3,FR26,Road,7734,7116522.076
ITF3,FR30,Rail,34422,8860981
ITF3,FR30,Road,44914,53049187.49
ITF3,FR41,Rail,18396,4735548
ITF3,FR41,Road,25565,23871525.94
ITF3,FR42,Rail,18034,4642321
ITF3,FR42,Road,19854,16857298.4
ITF3,FR43,Rail,9400,2419909
ITF3,FR43,Road,6345,5386951.294
ITF3,FR51,Rail,34477,8875274
ITF3,FR51,Road,9473,11411236.99
ITF3,FR52,Rail,28908,7441552
ITF3,FR52,Road,5553,7502215.223
ITF3,FR53,Rail,15355,3952786
ITF3,FR53,Road,3895,4415913.607
ITF3,FR61,Rail,30415,7829481
